text,label
हर्ष के पास ऑड्रे की तुलना में 34 कम गेंदें हैं ।,2
ऑड्रे के पास 41 गेंदें हैं ।,2
हर्ष के पास कितनी गेंदें हैं ?,2
गिन्नी के पास 98 रुपए हैं ।,2
जिसमें से उसने 86 रुपए की गुड़िया खरीदी ।,4
उसके पास कितने रुपए रह गए ?,0
जागृति ने अपनी सभी पुरानी किताबें बेचने का फैसला किया ।,5
जागृति ने अपनी सभी पुरानी किताबें बेचने का फैसला किया ।,0
उसने 33 किताबों को बेचने,5
उसने 33 किताबों को बेचने के लिए इकट्ठा किया ।,0
उसने 1 मेले में 26 किताबें बेचीं ।,5
